FIPS Code,Geography,Year,Program Type,Population
36045,JeffersonCounty,2000,Census Base Population,111716
36047,KingsCounty,2000,Census Base Population,2465689
36049,LewisCounty,2000,Census Base Population,26946
36051,LivingstonCounty,2000,Census Base Population,64631
36053,MadisonCounty,2000,Census Base Population,69420
36055,MonroeCounty,2000,Census Base Population,735328
36057,MontgomeryCounty,2000,Census Base Population,49637
36059,NassauCounty,2000,Census Base Population,1334625
36061,NewYorkCounty,2000,Census Base Population,1538096
36063,NiagaraCounty,2000,Census Base Population,219795
36065,OneidaCounty,2000,Census Base Population,235516
36067,OnondagaCounty,2000,Census Base Population,458326
36069,OntarioCounty,2000,Census Base Population,100009
36071,OrangeCounty,2000,Census Base Population,341397
36073,OrleansCounty,2000,Census Base Population,44184
36075,OswegoCounty,2000,Census Base Population,122387
36077,OtsegoCounty,2000,Census Base Population,61692
36079,PutnamCounty,2000,Census Base Population,95731
36081,QueensCounty,2000,Census Base Population,2229394
36083,RensselaerCounty,2000,Census Base Population,152553
36085,RichmondCounty,2000,Census Base Population,443762
36087,RocklandCounty,2000,Census Base Population,286794
36089,St.LawrenceCounty,2000,Census Base Population,111922
36091,SaratogaCounty,2000,Census Base Population,200626
36093,SchenectadyCounty,2000,Census Base Population,146652
36095,SchoharieCounty,2000,Census Base Population,31488
36097,SchuylerCounty,2000,Census Base Population,19188
36099,SenecaCounty,2000,Census Base Population,33319
36101,SteubenCounty,2000,Census Base Population,98681
36103,SuffolkCounty,2000,Census Base Population,1419379
36105,SullivanCounty,2000,Census Base Population,73885
36107,TiogaCounty,2000,Census Base Population,51883
36109,TompkinsCounty,2000,Census Base Population,96487
36111,UlsterCounty,2000,Census Base Population,177726
36113,WarrenCounty,2000,Census Base Population,63263
36115,WashingtonCounty,2000,Census Base Population,61032
36117,WayneCounty,2000,Census Base Population,93779
36119,WestchesterCounty,2000,Census Base Population,923621
36121,WyomingCounty,2000,Census Base Population,43462
36123,YatesCounty,2000,Census Base Population,24591
36000,NewYorkState,2000,Intercensal Population Estimate,19001780
36001,AlbanyCounty,2000,Intercensal Population Estimate,295106
36003,AlleganyCounty,2000,Intercensal Population Estimate,49819
36005,BronxCounty,2000,Intercensal Population Estimate,1334319
36007,BroomeCounty,2000,Intercensal Population Estimate,200351
36009,CattaraugusCounty,2000,Intercensal Population Estimate,83927
36011,CayugaCounty,2000,Intercensal Population Estimate,81871
36013,ChautauquaCounty,2000,Intercensal Population Estimate,139593
36015,ChemungCounty,2000,Intercensal Population Estimate,91094
36017,ChenangoCounty,2000,Intercensal Population Estimate,51325
36019,ClintonCounty,2000,Intercensal Population Estimate,79891
36021,ColumbiaCounty,2000,Intercensal Population Estimate,63046
36023,CortlandCounty,2000,Intercensal Population Estimate,48693
36025,DelawareCounty,2000,Intercensal Population Estimate,47864
36027,DutchessCounty,2000,Intercensal Population Estimate,280914
36029,ErieCounty,2000,Intercensal Population Estimate,949440
36031,EssexCounty,2000,Intercensal Population Estimate,38911
36033,FranklinCounty,2000,Intercensal Population Estimate,51044
36035,FultonCounty,2000,Intercensal Population Estimate,54976
36037,GeneseeCounty,2000,Intercensal Population Estimate,60539
36039,GreeneCounty,2000,Intercensal Population Estimate,47986
36041,HamiltonCounty,2000,Intercensal Population Estimate,5377
36043,HerkimerCounty,2000,Intercensal Population Estimate,64451
36045,JeffersonCounty,2000,Intercensal Population Estimate,111790
36047,KingsCounty,2000,Intercensal Population Estimate,2467006
36049,LewisCounty,2000,Intercensal Population Estimate,26989
36051,LivingstonCounty,2000,Intercensal Population Estimate,64705
36053,MadisonCounty,2000,Intercensal Population Estimate,69450
36055,MonroeCounty,2000,Intercensal Population Estimate,738979
36057,MontgomeryCounty,2000,Intercensal Population Estimate,49605
36059,NassauCounty,2000,Intercensal Population Estimate,1336713
36061,NewYorkCounty,2000,Intercensal Population Estimate,1540547
36063,NiagaraCounty,2000,Intercensal Population Estimate,219620
36065,OneidaCounty,2000,Intercensal Population Estimate,235146
36067,OnondagaCounty,2000,Intercensal Population Estimate,458034
36069,OntarioCounty,2000,Intercensal Population Estimate,100106
36071,OrangeCounty,2000,Intercensal Population Estimate,342892
36073,OrleansCounty,2000,Intercensal Population Estimate,44178
36075,OswegoCounty,2000,Intercensal Population Estimate,122477
36077,OtsegoCounty,2000,Intercensal Population Estimate,61860
36079,PutnamCounty,2000,Intercensal Population Estimate,96049
36081,QueensCounty,2000,Intercensal Population Estimate,2230501
36083,RensselaerCounty,2000,Intercensal Population Estimate,152684
36085,RichmondCounty,2000,Intercensal Population Estimate,445235
36087,RocklandCounty,2000,Intercensal Population Estimate,287720
36089,St.LawrenceCounty,2000,Intercensal Population Estimate,111864
36091,SaratogaCounty,2000,Intercensal Population Estimate,201514
36093,SchenectadyCounty,2000,Intercensal Population Estimate,146581
36095,SchoharieCounty,2000,Intercensal Population Estimate,31514
36097,SchuylerCounty,2000,Intercensal Population Estimate,19232
36099,SenecaCounty,2000,Intercensal Population Estimate,33343
36101,SteubenCounty,2000,Intercensal Population Estimate,98764
36103,SuffolkCounty,2000,Intercensal Population Estimate,1424081
36105,SullivanCounty,2000,Intercensal Population Estimate,74134
36107,TiogaCounty,2000,Intercensal Population Estimate,51838
36109,TompkinsCounty,2000,Intercensal Population Estimate,96608
36111,UlsterCounty,2000,Intercensal Population Estimate,177810
36113,WarrenCounty,2000,Intercensal Population Estimate,63273
36115,WashingtonCounty,2000,Intercensal Population Estimate,60977
36117,WayneCounty,2000,Intercensal Population Estimate,93791
36119,WestchesterCounty,2000,Intercensal Population Estimate,925511
36121,WyomingCounty,2000,Intercensal Population Estimate,43399
36123,YatesCounty,2000,Intercensal Population Estimate,24723
36000,NewYorkState,1999,Intercensal Population Estimate,18882725
36001,AlbanyCounty,1999,Intercensal Population Estimate,294692
36003,AlleganyCounty,1999,Intercensal Population Estimate,49997
36005,BronxCounty,1999,Intercensal Population Estimate,1317895
36007,BroomeCounty,1999,Intercensal Population Estimate,200881
36009,CattaraugusCounty,1999,Intercensal Population Estimate,84050
36011,CayugaCounty,1999,Intercensal Population Estimate,82034
36013,ChautauquaCounty,1999,Intercensal Population Estimate,140087
36015,ChemungCounty,1999,Intercensal Population Estimate,91284
36017,ChenangoCounty,1999,Intercensal Population Estimate,51286
36019,ClintonCounty,1999,Intercensal Population Estimate,79875
36021,ColumbiaCounty,1999,Intercensal Population Estimate,63217
36023,CortlandCounty,1999,Intercensal Population Estimate,48734
36025,DelawareCounty,1999,Intercensal Population Estimate,48069
36027,DutchessCounty,1999,Intercensal Population Estimate,277586
36029,ErieCounty,1999,Intercensal Population Estimate,952546
36031,EssexCounty,1999,Intercensal Population Estimate,38664
36033,FranklinCounty,1999,Intercensal Population Estimate,51061
36035,FultonCounty,1999,Intercensal Population Estimate,55011
36037,GeneseeCounty,1999,Intercensal Population Estimate,60554
36039,GreeneCounty,1999,Intercensal Population Estimate,47975
36041,HamiltonCounty,1999,Intercensal Population Estimate,5325
36043,HerkimerCounty,1999,Intercensal Population Estimate,64462
36045,JeffersonCounty,1999,Intercensal Population Estimate,112081
36047,KingsCounty,1999,Intercensal Population Estimate,2447352
36049,LewisCounty,1999,Intercensal Population Estimate,26914
36051,LivingstonCounty,1999,Intercensal Population Estimate,64243
36053,MadisonCounty,1999,Intercensal Population Estimate,69523
36055,MonroeCounty,1999,Intercensal Population Estimate,733679
36057,MontgomeryCounty,1999,Intercensal Population Estimate,49918
36059,NassauCounty,1999,Intercensal Population Estimate,1330815
36061,NewYorkCounty,1999,Intercensal Population Estimate,1535624
36063,NiagaraCounty,1999,Intercensal Population Estimate,220556
36065,OneidaCounty,1999,Intercensal Population Estimate,235412
36067,OnondagaCounty,1999,Intercensal Population Estimate,458575
36069,OntarioCounty,1999,Intercensal Population Estimate,99802
36071,OrangeCounty,1999,Intercensal Population Estimate,336630
36073,OrleansCounty,1999,Intercensal Population Estimate,44183
36075,OswegoCounty,1999,Intercensal Population Estimate,122199
36077,OtsegoCounty,1999,Intercensal Population Estimate,61629
36079,PutnamCounty,1999,Intercensal Population Estimate,94647
36081,QueensCounty,1999,Intercensal Population Estimate,2208975
36083,RensselaerCounty,1999,Intercensal Population Estimate,152392
36085,RichmondCounty,1999,Intercensal Population Estimate,437814
36087,RocklandCounty,1999,Intercensal Population Estimate,285265
36089,St.LawrenceCounty,1999,Intercensal Population Estimate,112202
36091,SaratogaCounty,1999,Intercensal Population Estimate,198641
36093,SchenectadyCounty,1999,Intercensal Population Estimate,146857
36095,SchoharieCounty,1999,Intercensal Population Estimate,31537
36097,SchuylerCounty,1999,Intercensal Population Estimate,19117
36099,SenecaCounty,1999,Intercensal Population Estimate,33231
36101,SteubenCounty,1999,Intercensal Population Estimate,98458
36103,SuffolkCounty,1999,Intercensal Population Estimate,1406161
36105,SullivanCounty,1999,Intercensal Population Estimate,73341
36107,TiogaCounty,1999,Intercensal Population Estimate,51892
36109,TompkinsCounty,1999,Intercensal Population Estimate,96656
36111,UlsterCounty,1999,Intercensal Population Estimate,176526
36113,WarrenCounty,1999,Intercensal Population Estimate,63031
36115,WashingtonCounty,1999,Intercensal Population Estimate,61043
36117,WayneCounty,1999,Intercensal Population Estimate,93790
36119,WestchesterCounty,1999,Intercensal Population Estimate,918532
36121,WyomingCounty,1999,Intercensal Population Estimate,43584
36123,YatesCounty,1999,Intercensal Population Estimate,24613
36000,NewYorkState,1998,Intercensal Population Estimate,18755906
36001,AlbanyCounty,1998,Intercensal Population Estimate,295097
36003,AlleganyCounty,1998,Intercensal Population Estimate,49991
36005,BronxCounty,1998,Intercensal Population Estimate,1300823
36007,BroomeCounty,1998,Intercensal Population Estimate,201072
36009,CattaraugusCounty,1998,Intercensal Population Estimate,84519
36011,CayugaCounty,1998,Intercensal Population Estimate,82497
36013,ChautauquaCounty,1998,Intercensal Population Estimate,140784
36015,ChemungCounty,1998,Intercensal Population Estimate,91791
36017,ChenangoCounty,1998,Intercensal Population Estimate,51432
36019,ClintonCounty,1998,Intercensal Population Estimate,79926
36021,ColumbiaCounty,1998,Intercensal Population Estimate,63356
36023,CortlandCounty,1998,Intercensal Population Estimate,48755
36025,DelawareCounty,1998,Intercensal Population Estimate,47999
36027,DutchessCounty,1998,Intercensal Population Estimate,273784
36029,ErieCounty,1998,Intercensal Population Estimate,956578
36031,EssexCounty,1998,Intercensal Population Estimate,38506
36033,FranklinCounty,1998,Intercensal Population Estimate,49620
36035,FultonCounty,1998,Intercensal Population Estimate,54971
36037,GeneseeCounty,1998,Intercensal Population Estimate,60877
36039,GreeneCounty,1998,Intercensal Population Estimate,47771
36041,HamiltonCounty,1998,Intercensal Population Estimate,5296
36043,HerkimerCounty,1998,Intercensal Population Estimate,64909
36045,JeffersonCounty,1998,Intercensal Population Estimate,112546
36047,KingsCounty,1998,Intercensal Population Estimate,2422434
36049,LewisCounty,1998,Intercensal Population Estimate,27072
36051,LivingstonCounty,1998,Intercensal Population Estimate,63948
36053,MadisonCounty,1998,Intercensal Population Estimate,69464
36055,MonroeCounty,1998,Intercensal Population Estimate,734076
36057,MontgomeryCounty,1998,Intercensal Population Estimate,50321
36059,NassauCounty,1998,Intercensal Population Estimate,1322950
36061,NewYorkCounty,1998,Intercensal Population Estimate,1531067
36063,NiagaraCounty,1998,Intercensal Population Estimate,221884
36065,OneidaCounty,1998,Intercensal Population Estimate,235710
36067,OnondagaCounty,1998,Intercensal Population Estimate,459882
36069,OntarioCounty,1998,Intercensal Population Estimate,99603
36071,OrangeCounty,1998,Intercensal Population Estimate,332199
36073,OrleansCounty,1998,Intercensal Population Estimate,44167
36075,OswegoCounty,1998,Intercensal Population Estimate,122153
36077,OtsegoCounty,1998,Intercensal Population Estimate,61379
36079,PutnamCounty,1998,Intercensal Population Estimate,93301
36081,QueensCounty,1998,Intercensal Population Estimate,2174983
36083,RensselaerCounty,1998,Intercensal Population Estimate,153085
36085,RichmondCounty,1998,Intercensal Population Estimate,428952
36087,RocklandCounty,1998,Intercensal Population Estimate,282044
36089,St.LawrenceCounty,1998,Intercensal Population Estimate,112261
36091,SaratogaCounty,1998,Intercensal Population Estimate,196513
36093,SchenectadyCounty,1998,Intercensal Population Estimate,147738
36095,SchoharieCounty,1998,Intercensal Population Estimate,31279
36097,SchuylerCounty,1998,Intercensal Population Estimate,19143
36099,SenecaCounty,1998,Intercensal Population Estimate,33184
36101,SteubenCounty,1998,Intercensal Population Estimate,98657
36103,SuffolkCounty,1998,Intercensal Population Estimate,1390729
36105,SullivanCounty,1998,Intercensal Population Estimate,72974
36107,TiogaCounty,1998,Intercensal Population Estimate,52163
36109,TompkinsCounty,1998,Intercensal Population Estimate,96036
36111,UlsterCounty,1998,Intercensal Population Estimate,175085
36113,WarrenCounty,1998,Intercensal Population Estimate,62585
36115,WashingtonCounty,1998,Intercensal Population Estimate,60851
36117,WayneCounty,1998,Intercensal Population Estimate,93624
36119,WestchesterCounty,1998,Intercensal Population Estimate,911628
36121,WyomingCounty,1998,Intercensal Population Estimate,43527
36123,YatesCounty,1998,Intercensal Population Estimate,24355
36000,NewYorkState,1997,Intercensal Population Estimate,18656546
36001,AlbanyCounty,1997,Intercensal Population Estimate,296187
36003,AlleganyCounty,1997,Intercensal Population Estimate,50325
36005,BronxCounty,1997,Intercensal Population Estimate,1285683
36007,BroomeCounty,1997,Intercensal Population Estimate,202053
36009,CattaraugusCounty,1997,Intercensal Population Estimate,84718
36011,CayugaCounty,1997,Intercensal Population Estimate,82693
36013,ChautauquaCounty,1997,Intercensal Population Estimate,141531
