Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
City of Medford,Medford,WI,5R06-025,5R06-50491,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DT,PT,2,,$2.26 ,,0.26 ,,$24.28 ,,2.8 ,,$8.73 ,,$0.00 ,,,"$37,868 ",,"$146,047 ",,"16,726 ",,"6,015 ",,0 ,,"42,135 ",,No,,,,,,
Licking Bridge Builders Senior Center,Licking ,MO,7R03-008,7R03-70099,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$2.87 ,,0.16 ,,$60.81 ,,3.5 ,,$17.46 ,,$0.00 ,,,"$20,224 ",,"$123,085 ",,"7,049 ",,"2,024 ",,0 ,,"65,263 ",,No,,,,,,
City of Phillipsburg,Phillipsburg,KS,7R02-047,7R02-70191,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.94 ,,0.10 ,,$134.72 ,,14.5 ,,$9.29 ,,$0.00 ,,,"$6,496 ",,"$63,993 ",,"6,891 ",,475 ,,0 ,,"18,715 ",,No,,,,,,
Siouxland Regional Transit System,Sioux City,IA,7R01-004,8R04-70129,"MPO, COG or Other Planning Agency",Rural Reporter,0 ,2,DR,DO,2,,$5.52 ,,0.11 ,,$11.58 ,,0.2 ,,$51.03 ,,$0.00 ,,,"$8,425 ",,"$77,818 ",,"1,525 ",,"6,718 ",,0 ,,"52,033 ",,No,,,,,,
Village of Prairie du Sac,Prairie du Sac,WI,5R06-035,5R06-50291,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DT,PT,2,,$2.76 ,,0.25 ,,$23.65 ,,2.1 ,,$11.02 ,,$0.00 ,,,"$32,762 ",,"$130,717 ",,"11,858 ",,"5,527 ",,0 ,,"47,318 ",,No,,,,,,
North Adams Council on Aging,North Adams,MA,,10192,Area Agency on Aging,Reduced Reporter,"59,124 ",2,DR,DO,2,,$0.56 ,,0.09 ,,$17.50 ,,2.9 ,,$5.99 ,,$0.00 ,,,"$6,902 ",,"$73,998 ",,"12,364 ",,"4,228 ",,0 ,,"39,035 ",,No,,,,,,
Rawlins County,Atwood,KS,,7R02-77076,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.00 ,,0.00 ,,$53.84 ,,2.8 ,,$19.26 ,,$0.00 ,,,$0 ,,"$38,605 ",,"2,004 ",,717 ,,0 ,,"14,036 ",,No,,,,,,
City of Duarte,Duarte,CA,,90264,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",2,MB,DO,2,,$0.00 ,,0.00 ,,$55.69 ,,29.7 ,,$1.88 ,,$0.00 ,,,$0 ,,"$376,375 ",,"200,568 ",,"6,758 ",,0 ,,"79,037 ",,No,,,,,,
Fullerton Area Senior Center,Fullerton,NE,7R04-042,7R04-70095,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$8.29 ,,0.27 ,,$28.60 ,,0.9 ,,$30.24 ,,$0.00 ,,,"$15,875 ",,"$57,915 ",,"1,915 ",,"2,025 ",,0 ,,"52,045 ",,No,,,,,,
Adams Council on Aging,Adams,MA,,10185,Area Agency on Aging,Reduced Reporter,"59,124 ",2,DR,DO,2,,$0.00 ,,0.00 ,,$36.97 ,,2.8 ,,$13.16 ,,$0.00 ,,,$0 ,,"$132,970 ",,"10,101 ",,"3,597 ",,0 ,,"31,232 ",,No,,,,,,
Clintonville Transit Commission,Clintonville,WI,5R06-013,5R06-50409,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,2,DT,PT,2,,$3.31 ,,0.24 ,,$30.54 ,,2.2 ,,$13.99 ,,$0.00 ,,,"$27,456 ",,"$116,097 ",,"8,299 ",,"3,802 ",,0 ,,"27,704 ",,No,,,,,,
Calhoun County Senior Citizens,Port Lavaca,TX,,6R05-66277,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,2,DR,PT,2,,$0.59 ,,0.02 ,,$34.86 ,,1.5 ,,$23.91 ,,$0.00 ,,,"$4,579 ",,"$185,789 ",,"7,771 ",,"5,330 ",,0 ,,"109,511 ",,No,,,,,,
Lummi Nation,Bellingham,WA,0T11,00095,Tribe,Reduced Reporter,0 ,2,MB,DO,2,,$0.00 ,,0.00 ,,$67.70 ,,7.2 ,,$9.36 ,,$0.00 ,,,$0 ,,"$458,687 ",,"49,010 ",,"6,775 ",,0 ,,"82,413 ",,No,,,,,,
Kenmare Wheels & Meals,Kenmare,ND,8R03-027,8R03-80196,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$0.64 ,,0.05 ,,$62.53 ,,4.8 ,,$13.03 ,,$0.00 ,,,"$3,578 ",,"$73,102 ",,"5,612 ",,"1,169 ",,0 ,,"7,002 ",,No,,,,,,
Sheridan County Public Transit,Chadron,NE,7R04-054,7R04-70058,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$0.63 ,,0.03 ,,$61.40 ,,2.9 ,,$21.33 ,,$0.00 ,,,"$1,123 ",,"$37,823 ",,"1,773 ",,616 ,,0 ,,"20,815 ",,No,,,,,,
Fort Belknap Indian Community,Harlem,MT,8T05,88170,Tribe,Reduced Reporter,0 ,2,MB,DO,2,,$0.00 ,,0.00 ,,$46.18 ,,4.1 ,,$11.20 ,,$0.00 ,,,$0 ,,"$192,115 ",,"17,153 ",,"4,160 ",,0 ,,"110,595 ",,No,,,,,,
Social Circle Area Transit,Social Circle,GA,4R03-014,4R03-41155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.52 ,,0.07 ,,$15.93 ,,2.3 ,,$7.05 ,,$0.00 ,,,"$5,491 ",,"$74,330 ",,"10,541 ",,"4,666 ",,0 ,,"29,892 ",,No,,,,,,
White Pass Community Services Coalition,Morton,WA,0R03-030,0R03-00366,Private-Non-Profit Corporation,Rural Reporter,0 ,2,MB,DO,2,,$2.98 ,,0.08 ,,$90.32 ,,2.5 ,,$36.84 ,,$0.00 ,,,"$26,536 ",,"$328,132 ",,"8,907 ",,"3,633 ",,0 ,,"122,951 ",,No,,,,,,
Lincoln County Public Transportation,Lincoln,KS,7R02-040,7R02-70087,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.33 ,,0.04 ,,$178.40 ,,4.7 ,,$37.68 ,,$0.00 ,,,"$1,901 ",,"$53,698 ",,"1,425 ",,301 ,,0 ,,"14,195 ",,No,,,,,,
Bay Mills Indian Community,Brimley,MI,5T07,50007,Tribe,Reduced Reporter,0 ,2,MB,DO,2,,$1.93 ,W,0.14 ,,$30.79 ,W,2.3 ,W,$13.38 ,W,$0.00 ,,,"$6,395 ",,"$44,333 ",,"3,313 ",W,"1,440 ",W,0 ,,"33,120 ",W,Yes,,,,,,
City of Kingman,Kingman,KS,7R02-081,7R02-70266,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.97 ,,0.09 ,,$38.09 ,,3.7 ,,$10.31 ,,$0.00 ,,,"$9,868 ",,"$105,134 ",,"10,198 ",,"2,760 ",,0 ,,"13,907 ",,No,,,,,,
"Independence, Inc.",Lawrence,KS,7R02-007,7R02-70201,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$3.26 ,,0.03 ,,$133.75 ,,1.3 ,,$103.17 ,,$0.00 ,,,"$9,091 ",,"$287,957 ",,"2,791 ",,"2,153 ",,0 ,,"47,422 ",,No,,,,,,
City of Hartford,Hartford,WI,5210,50210,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"68,444 ",2,DR,DO,2,,$3.26 ,,0.30 ,,$37.73 ,,3.5 ,,$10.70 ,,$0.00 ,,,"$64,391 ",,"$211,372 ",,"19,754 ",,"5,602 ",,0 ,,"43,783 ",,No,,,,,,
City of Lauderdale Lakes,Lauderdale Lakes,FL,,40250,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,502,379 ",2,MB,PT,2,,$0.00 ,,0.00 ,,$42.87 ,,21.2 ,,$2.03 ,,$0.00 ,,,$0 ,,"$193,021 ",,"95,244 ",,"4,503 ",,0 ,,"47,752 ",,No,,,,,,
"Senior Citizens of Humboldt County, Inc",Winnemucca,NV,9R04-017,9R04-91023,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$2.46 ,,0.10 ,,$238.54 ,,9.5 ,,$25.00 ,,$0.00 ,,,"$29,418 ",,"$299,130 ",,"11,964 ",,"1,254 ",,0 ,,"13,811 ",,No,,,,,,
Taliaferro County Board of Commissioners,Crawfordville,GA,4R03-030,4R03-41046,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.92 ,,0.09 ,,$20.05 ,,1.9 ,,$10.32 ,,$0.00 ,,,"$5,302 ",,"$59,642 ",,"5,779 ",,"2,974 ",,0 ,,"35,758 ",,No,,,,,,
"East Dakota Transit, Inc.",Madison,SD,8R04-008,8R04-80190,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$1.68 ,,0.18 ,,$48.13 ,,5.1 ,,$9.45 ,,$0.00 ,,,"$30,968 ",,"$173,892 ",,"18,403 ",,"3,613 ",,0 ,,"25,600 ",,No,,,,,,
Western-Washtenaw Area Value Express,Chelsea,MI,,5R03-55322,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$0.00 ,,0.00 ,,$21.28 ,,0.9 ,,$23.34 ,,$0.00 ,,,$0 ,,"$31,322 ",,"1,342 ",,"1,472 ",,0 ,,"11,232 ",,No,,,,,,
Saunders County Transportation,Wahoo,NE,7R04-051,7R04-70253,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.56 ,,0.05 ,,$67.67 ,,2.0 ,,$33.63 ,,$0.00 ,,,"$3,546 ",,"$76,334 ",,"2,270 ",,"1,128 ",,0 ,,"18,715 ",,No,,,,,,
Pottawatomie County,Westmoreland,KS,7R02-019,7R02-70122,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.66 ,,0.04 ,,$52.30 ,,3.1 ,,$17.12 ,,$0.00 ,,,"$4,628 ",,"$120,385 ",,"7,032 ",,"2,302 ",,0 ,,"46,129 ",,No,,,,,,
City Of McCook Public Transit,McCook,NE,7R04-047,7R04-70232,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.41 ,,0.08 ,,$92.50 ,,5.2 ,,$17.93 ,,$0.00 ,,,"$9,585 ",,"$121,823 ",,"6,796 ",,"1,317 ",,0 ,,"16,115 ",,No,,,,,,
Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Alhambra,CA,,90278,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",2,MB,PT,2,,$0.18 ,,0.04 ,,$53.67 ,,11.5 ,,$4.65 ,,$0.00 ,,,"$13,549 ",,"$352,734 ",,"75,884 ",,"6,572 ",,0 ,,"82,979 ",,No,,,,,,
Union County Transit,Blairsville,GA,4R03-012,4R03-41145,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$4.68 ,,0.33 ,,$14.24 ,,1.0 ,,$14.03 ,,$0.00 ,,,"$18,426 ",,"$55,232 ",,"3,937 ",,"3,879 ",,0 ,,"30,985 ",,No,,,,,,
Morrill County Handi Bus,Bridgeport,NE,7R04-041,7R04-70203,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.51 ,,0.01 ,,$115.75 ,,2.4 ,,$48.98 ,,$0.00 ,,,$901 ,,"$86,694 ",,"1,770 ",,749 ,,0 ,,"10,853 ",,No,,,,,,
City of Abilene,Abilene,KS,7R02-043,7R02-70080,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.93 ,,0.17 ,,$30.63 ,,5.5 ,,$5.62 ,,$0.00 ,,,"$11,725 ",,"$70,827 ",,"12,611 ",,"2,312 ",,0 ,,"39,715 ",,No,,,,,,
City of Ojai,Ojai,CA,9R02-004,9R02-91058,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,MB,DO,2,,$0.75 ,,0.11 ,,$94.19 ,,13.2 ,,$7.12 ,,$0.00 ,,,"$83,729 ",,"$790,158 ",,"110,939 ",,"8,389 ",,0 ,,"109,044 ",,No,,,,,,
Yavapai-Apache Nation,Camp Verde,AZ,9T14,99328,Tribe,Reduced Reporter,0 ,2,MB,DO,2,,$0.00 ,,0.00 ,,$35.52 ,,1.5 ,,$23.85 ,,$0.00 ,,,$0 ,,"$121,826 ",,"5,109 ",,"3,430 ",,0 ,,"62,779 ",,No,,,,,,
City of Coral Springs,Coral Springs,FL,,40253,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,502,379 ",2,MB,PT,2,,$0.45 ,,0.13 ,,$41.12 ,,11.7 ,,$3.51 ,,$0.00 ,,,"$34,712 ",,"$272,872 ",,"77,689 ",,"6,636 ",,0 ,,"90,251 ",,No,,,,,,
Telfair County Transit,McRae,GA,4R03-073,4R03-41099,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.24 ,,0.02 ,,$33.60 ,,2.6 ,,$12.72 ,,$0.00 ,,,"$2,449 ",,"$131,438 ",,"10,337 ",,"3,912 ",,0 ,,"40,690 ",,No,,,,,,
Seneca Nation of Indians,Salamanca,NY,2T02,22929,Tribe,Reduced Reporter,0 ,2,MB,PT,2,,$1.31 ,,0.03 ,,$62.08 ,,1.6 ,,$39.56 ,,$0.00 ,,,"$15,189 ",,"$456,505 ",,"11,575 ",,"7,376 ",,0 ,,"228,256 ",,No,,,,,,
Berrien County,Nashville,GA,4R03-116,4R03-41128,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.05 ,,0.00 ,,$23.30 ,,1.3 ,,$18.44 ,,$0.00 ,,,$332 ,,"$114,836 ",,"6,226 ",,"4,928 ",,0 ,,"94,242 ",,No,,,,,,
Baldwin County Transit,Milledgeville,GA,4R03-015,4R03-40931,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.89 ,,0.14 ,,$32.92 ,,2.5 ,,$13.21 ,,$0.00 ,,,"$18,346 ",,"$128,065 ",,"9,693 ",,"3,890 ",,0 ,,"63,506 ",,No,,,,,,
"Flight Line, Inc.",Salem,NH,1135,11154,Private-For-Profit Corporation,Reduced Reporter,"158,377 ",2,CB,DO,2,,$14.01 ,,0.05 ,,$117.68 ,,0.5 ,,$255.31 ,,$0.00 ,,,"$15,371 ",,"$280,073 ",,"1,097 ",,"2,380 ",,0 ,,"96,187 ",,No,,,,,,
Republic County Transportation,Belleville,KS,7R02-030,7R02-70196,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.20 ,,0.07 ,,$41.99 ,,14.2 ,,$2.95 ,,$0.00 ,,,"$3,072 ",,"$45,099 ",,"15,266 ",,"1,074 ",,0 ,,"9,320 ",,No,,,,,,
Twiggs County Transit,Jeffersonville,GA,4R03-049,4R03-41065,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.42 ,,0.06 ,,$31.74 ,,1.4 ,,$22.78 ,,$0.00 ,,,"$7,106 ",,"$114,273 ",,"5,017 ",,"3,600 ",,0 ,,"64,186 ",,No,,,,,,
Franklin County Medical Center,Preston,ID,0R01-022,0R01-00385,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,2,DR,DO,2,,$0.00 ,,0.00 ,,$9.34 ,,1.0 ,,$9.29 ,,$0.00 ,,,$0 ,,"$16,707 ",,"1,799 ",,"1,788 ",,0 ,,"2,788 ",,No,,,,,,
Guide Rock,Guide Rock,NE,7R04-059,7R04-70098,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$2.63 ,,0.15 ,,$57.78 ,,3.2 ,,$17.88 ,,$0.00 ,,,"$5,263 ",,"$35,822 ",,"2,004 ",,620 ,,0 ,,"25,685 ",,No,,,,,,
Hooker Co,Mullen,NE,7R04-032,7R04-70143,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$7.30 ,,0.18 ,,$16.62 ,,0.4 ,,$40.07 ,,$0.00 ,,,"$2,430 ",,"$13,343 ",,333 ,,803 ,,0 ,,"16,285 ",,No,,,,,,
Town of Beaver,Beaver,OK,6R04-019,6R04-60193,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.48 ,,0.13 ,,$14.99 ,,4.0 ,,$3.74 ,,$0.00 ,,,"$6,076 ",,"$47,142 ",,"12,616 ",,"3,145 ",,0 ,,"8,579 ",,No,,,,,,
Garfield County Council on Aging,Jordan,MT,8R02-012,8R02-80117,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.58 ,,0.03 ,,$52.10 ,,2.8 ,,$18.78 ,,$0.00 ,,,$820 ,,"$26,727 ",,"1,423 ",,513 ,,0 ,,"10,025 ",,No,,,,,,
Harlan Co. Public Transit,Alma,NE,7R04-028,7R04-70198,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$3.23 ,W,0.15 ,,$47.20 ,W,2.2 ,W,$21.25 ,W,$0.00 ,,,"$7,712 ",,"$50,696 ",,"2,386 ",W,"1,074 ",W,0 ,,"28,995 ",W,Yes,,,,,,
Osage County Council on Aging,Osage City,KS,7R02-023,7R02-70109,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.02 ,,0.08 ,,$60.11 ,,4.5 ,,$13.24 ,,$0.00 ,,,"$3,340 ",,"$43,336 ",,"3,273 ",,721 ,,0 ,,"24,558 ",,No,,,,,,
Kaser Bus Service,Monsey,NY,2176,20176,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"18,351,295 ",2,MB,PT,2,,$8.06 ,,2.92 ,,$41.10 ,,14.9 ,,$2.76 ,,$0.00 ,,,"$270,108 ",,"$92,360 ",,"33,493 ",,"2,247 ",,0 ,,"122,264 ",,No,,,,,,
Wilcox County Transit,Abbeville,GA,4R03-066,4R03-41156,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.07 ,,0.03 ,,$22.38 ,,0.7 ,,$32.87 ,,$0.00 ,,,"$5,264 ",,"$162,399 ",,"4,941 ",,"7,257 ",,0 ,,"157,931 ",,No,,,,,,
Banks County Transit,Homer,GA,4R03-001,4R03-40985,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$2.29 ,,0.09 ,,$24.11 ,,1.0 ,,$24.99 ,,$0.00 ,,,"$7,959 ",,"$86,779 ",,"3,472 ",,"3,600 ",,0 ,,"53,326 ",,No,,,,,,
City of El Dorado Springs,El Dorado Springs,MO,7R03-013,7R03-70177,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.00 ,,0.09 ,,$42.78 ,,4.0 ,,$10.72 ,,$0.00 ,,,"$11,131 ",,"$119,351 ",,"11,131 ",,"2,790 ",,0 ,,"25,947 ",,No,,,,,,
Wabaunsee County General Public Transportation,Alma,KS,7R02-026,7R02-70218,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$2.03 ,,0.09 ,,$37.17 ,,1.7 ,,$21.82 ,,$0.00 ,,,"$5,911 ",,"$63,630 ",,"2,916 ",,"1,712 ",,0 ,,"58,733 ",,No,,,,,,
Rooks County Transportation Service,Plainville,KS,7R02-054,7R02-70088,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.23 ,,0.05 ,,$38.39 ,,1.7 ,,$22.44 ,,$0.00 ,,,"$6,263 ",,"$114,737 ",,"5,112 ",,"2,989 ",,0 ,,"83,927 ",,No,,,,,,
Cambridge Memorial Hospital,Cambridge,NE,7R04-022,7R04-70194,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$3.05 ,,0.16 ,,$61.25 ,,3.2 ,,$18.93 ,,$0.00 ,,,"$7,254 ",,"$45,082 ",,"2,382 ",,736 ,,0 ,,"21,080 ",,No,,,,,,
City of Wilson,Wilson,KS,7R02-039,7R02-70171,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.04 ,,0.12 ,,$15.28 ,,1.7 ,,$8.82 ,,$0.00 ,,,$814 ,,"$6,908 ",,783 ,,452 ,,0 ,,"8,391 ",,No,,,,,,
City of Silverton,Silverton,OR,0R02-027,0R02-00300,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.00 ,,0.00 ,,$33.47 ,,3.1 ,,$10.90 ,,$0.00 ,,,$0 ,,"$92,747 ",,"8,510 ",,"2,771 ",,0 ,,"17,400 ",,No,,,,,,
City of Mauston,Mauston,WI,5R06-024,5R06-50513,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DT,PT,2,,$3.79 ,,0.41 ,,$24.02 ,,2.6 ,,$9.36 ,,$0.00 ,,,"$82,800 ",,"$204,468 ",,"21,845 ",,"8,514 ",,0 ,,"67,034 ",,No,,,,,,
Warren County Commission Transit,Warrenton,GA,4R03-032,4R03-40924,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.90 ,,0.04 ,,$29.57 ,,1.4 ,,$21.18 ,,$0.00 ,,,"$4,698 ",,"$110,834 ",,"5,232 ",,"3,748 ",,0 ,,"53,168 ",,No,,,,,,
Chase County,Cottonwood Falls,KS,7R02-025,7R02-70144,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.00 ,,0.00 ,,$60.10 ,,7.9 ,,$7.57 ,,$0.00 ,,,$0 ,,"$36,902 ",,"4,876 ",,614 ,,0 ,,"7,474 ",,No,,,,,,
Lincoln County,Ivanhoe,MN,5R04-052,5R04-50267,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,2,DR,DO,2,,$2.60 ,,0.09 ,,$61.68 ,,2.0 ,,$30.24 ,,$0.00 ,,,"$10,292 ",,"$119,907 ",,"3,965 ",,"1,944 ",,0 ,,"33,351 ",,No,,,,,,
Grant County,Lancaster,WI,5R06-016,5R06-50286,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DT,PT,2,,$1.37 ,,0.18 ,,$27.99 ,,3.7 ,,$7.65 ,,$0.00 ,,,"$11,938 ",,"$66,525 ",,"8,700 ",,"2,377 ",,0 ,,"22,287 ",,No,,,,,,
Macon County Transit,Oglethrope,GA,4R03-042,4R03-40903,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.86 ,,0.10 ,,$24.40 ,,1.3 ,,$18.86 ,,$0.00 ,,,"$11,373 ",,"$115,525 ",,"6,126 ",,"4,734 ",,0 ,,"64,615 ",,No,,,,,,
Nelson County Council On Aging,McVille,ND,8R03-012,8R03-80250,Private-Non-Profit Corporation,Rural Reporter,0 ,2,DR,DO,2,,$1.50 ,,0.06 ,,$75.27 ,,2.9 ,,$25.60 ,,$0.00 ,,,"$7,718 ",,"$131,946 ",,"5,155 ",,"1,753 ",,0 ,,"45,804 ",,No,,,,,,
City of Chadron,Chadron,NE,7R04-015,7R04-70265,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.11 ,,0.01 ,,$56.63 ,,6.4 ,,$8.83 ,,$0.00 ,,,$772 ,,"$64,337 ",,"7,286 ",,"1,136 ",,0 ,,"14,934 ",,No,,,,,,
Town of Altavista,Altavista,VA,3R06-051,3R06-30157,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,MB,DO,2,,$0.27 ,,0.07 ,,$28.11 ,,7.3 ,,$3.88 ,,$0.00 ,,,"$5,847 ",,"$84,690 ",,"21,848 ",,"3,013 ",,0 ,,"48,243 ",,No,,,,,,
Turtle Mountain Band of Chippewa Indian,Belcourt,ND,8T13,88146,Tribe,Reduced Reporter,0 ,2,MB,DO,2,,$0.00 ,,0.00 ,,$27.71 ,,1.1 ,,$24.11 ,,$0.00 ,,,$0 ,,"$62,559 ",,"2,595 ",,"2,258 ",,0 ,,"34,231 ",,No,,,,,,
Dowagiac Dial-A--Ride,Dowagiac,MI,5R03-026,5R03-50494,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,PT,2,,$1.15 ,,0.12 ,,$47.59 ,,5.1 ,,$9.34 ,,$0.00 ,,,"$26,359 ",,"$213,564 ",,"22,865 ",,"4,488 ",,0 ,,"59,180 ",,No,,,,,,
Skokomish Indian Tribe,Skokomish,WA,0T32,00032,Tribe,Reduced Reporter,0 ,2,DR,DO,2,,$0.00 ,,0.00 ,,$28.88 ,,0.6 ,,$49.51 ,,$0.00 ,,,$0 ,,"$41,591 ",,840 ,,"1,440 ",,0 ,,"26,982 ",,No,,,,,,
Fallon County,Baker,MT,,8R02-88217,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.47 ,,0.04 ,,$38.08 ,,3.1 ,,$12.23 ,,$0.00 ,,,"$3,772 ",,"$99,058 ",,"8,101 ",,"2,601 ",,0 ,,"14,608 ",,No,,,,,,
Bacon County,Alma,GA,4R03-101,4R03-41147,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$0.03 ,,0.00 ,,$24.00 ,,1.3 ,,$18.76 ,,$0.00 ,,,$120 ,,"$84,268 ",,"4,491 ",,"3,511 ",,0 ,,"43,918 ",,No,,,,,,
City of Excelsior Springs,Excelsior Springs,MO,7R03-027,7R03-70162,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,MB,DO,2,,$1.69 ,,0.09 ,,$80.15 ,,4.3 ,,$18.51 ,,$0.00 ,,,"$14,011 ",,"$153,400 ",,"8,288 ",,"1,914 ",,0 ,,"22,663 ",,No,,,,,,
Wheeler County Transit,Alamo,GA,4R03-075,4R03-41103,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,2,DR,DO,2,,$1.13 ,,0.03 ,,$51.89 ,,1.5 ,,$34.55 ,,$0.00 ,,,"$4,002 ",,"$122,719 ",,"3,552 ",,"2,365 ",,0 ,,"49,369 ",,No,,,,,,
Lac Courte Oreilles Band of Ojibwe,Hayward,WI,5T02,55240,Tribe,Reduced Reporter,0 ,2,DR,DO,2,,$0.88 ,,0.05 ,,$35.68 ,,2.2 ,,$16.16 ,,$0.00 ,,,"$5,420 ",,"$99,855 ",,"6,179 ",,"2,799 ",,0 ,,"56,590 ",,No,,,,,,
